Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Order Year,Order Month,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
5482,CA-2018-105487,2018-10-08,2018-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,1.15023138029859,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,-0.31082488577372075,2018,10,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5483,CA-2018-105487,2018-10-08,2018-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,1.15023138029859,TEC-AC-10003610,Logitech Illuminated - Keyboard,0.014667489033857412,2018,10,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5484,CA-2018-105487,2018-10-08,2018-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,1.15023138029859,OFF-ST-10002301,Tennsco Commercial Shelving,-0.3033562433237332,2018,10,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5485,CA-2018-148999,2018-01-30,2018-02-04,EB-13870,Emily Burns,United States,Miami,Florida,-0.68805151892558,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.30060797613192874,2018,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5486,CA-2015-107573,2015-12-12,2015-12-17,PB-19150,Philip Brown,United States,Miami,Florida,-0.6869291509257823,OFF-EN-10001099,Staple envelope,-0.3308178671013798,2015,12,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5487,CA-2016-156608,2016-10-24,2016-10-29,MT-18070,Michelle Tran,United States,San Antonio,Texas,0.7169349785989221,OFF-BI-10004140,Avery Non-Stick Binders,-0.3625436388761133,2016,10,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5488,CA-2018-134495,2018-04-01,2018-04-04,BF-11020,Barry Französisch,United States,Jacksonville,Florida,-0.7169213180314868,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,-0.33001355176061187,2018,4,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5489,CA-2018-134495,2018-04-01,2018-04-04,BF-11020,Barry Französisch,United States,Jacksonville,Florida,-0.7169213180314868,OFF-LA-10000262,Avery 494,-0.3582794908790264,2018,4,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5490,CA-2018-134495,2018-04-01,2018-04-04,BF-11020,Barry Französisch,United States,Jacksonville,Florida,-0.7169213180314868,OFF-AP-10002222,Staple holder,-0.3350692481882958,2018,4,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5491,CA-2018-134495,2018-04-01,2018-04-04,BF-11020,Barry Französisch,United States,Jacksonville,Florida,-0.7169213180314868,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-0.019815935337794625,2018,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5492,CA-2018-164098,2018-01-26,2018-01-27,CG-12520,Claire Gute,United States,Houston,Texas,0.6814868559386457,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",-0.33929509545486997,2018,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5493,CA-2015-105249,2015-11-28,2015-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,1.2131151651761427,OFF-SU-10001225,Staple remover,-0.3565304241856105,2015,11,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5494,CA-2015-105249,2015-11-28,2015-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,1.2131151651761427,OFF-LA-10002043,Avery 489,-0.30220722140835043,2015,11,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5495,CA-2015-105249,2015-11-28,2015-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,1.2131151651761427,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",0.28815385526019727,2015,11,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5496,CA-2016-113523,2016-09-04,2016-09-08,SC-20440,Shaun Chance,United States,Philadelphia,Pennsylvania,-1.1245903170691078,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,-0.3560580485092865,2016,9,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5497,CA-2018-117821,2018-06-12,2018-06-16,HG-15025,Hunter Glantz,United States,Marion,Ohio,-0.37129432787157046,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,-0.26626836927721365,2018,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5498,CA-2018-164378,2018-07-15,2018-07-18,MM-18055,Michelle Moray,United States,New York City,New York,-1.408798836128985,OFF-AR-10001177,Newell 349,-0.3578071152027024,2018,7,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5499,CA-2018-164378,2018-07-15,2018-07-18,MM-18055,Michelle Moray,United States,New York City,New York,-1.408798836128985,OFF-LA-10000634,Avery 509,-0.355780368213069,2018,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5500,CA-2018-164378,2018-07-15,2018-07-18,MM-18055,Michelle Moray,United States,New York City,New York,-1.408798836128985,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,-0.30140928952266804,2018,7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5501,CA-2018-164378,2018-07-15,2018-07-18,MM-18055,Michelle Moray,United States,New York City,New York,-1.408798836128985,FUR-CH-10002084,Hon Mobius Operator's Chair,0.6916105587540345,2018,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5502,CA-2018-164378,2018-07-15,2018-07-18,MM-18055,Michelle Moray,United States,New York City,New York,-1.408798836128985,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,-0.3539770421514267,2018,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5503,CA-2018-127782,2018-11-02,2018-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,-1.1245903170691078,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,-0.36299048073209544,2018,11,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5504,CA-2018-127782,2018-11-02,2018-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,-1.1245903170691078,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,-0.336141668642653,2018,11,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5505,CA-2018-127782,2018-11-02,2018-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,-1.1245903170691078,OFF-EN-10003845,Colored Envelopes,-0.35414301198364867,2018,11,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5506,CA-2018-127782,2018-11-02,2018-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,-1.1245903170691078,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,1.0028901708138374,2018,11,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5507,US-2017-162026,2017-10-08,2017-10-08,JE-15745,Joel Eaton,United States,Los Angeles,California,1.0857263971991071,OFF-PA-10000167,Xerox 1925,-0.2693962622690888,2017,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5508,CA-2017-150000,2017-04-08,2017-04-14,PG-18820,Patrick Gardner,United States,Smyrna,Georgia,-0.7835151526861487,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,-0.3396781027599975,2017,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5509,CA-2016-168529,2016-10-08,2016-10-12,MB-17305,Maria Bertelson,United States,San Francisco,California,1.2131151651761427,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",-0.13543945730072193,2016,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5510,US-2018-152569,2018-05-15,2018-05-20,JD-16015,Joy Daniels,United States,Chicago,Illinois,0.16965587114202405,OFF-PA-10001736,Xerox 1880,-0.27778412225138255,2018,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5511,US-2018-152569,2018-05-15,2018-05-20,JD-16015,Joy Daniels,United States,Chicago,Illinois,0.16965587114202405,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,-0.3505299764052786,2018,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5512,US-2015-137680,2015-02-24,2015-03-02,JH-15430,Jennifer Halladay,United States,Medford,Oregon,1.3185554033793574,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",-0.31577844692003726,2015,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5513,US-2015-137680,2015-02-24,2015-03-02,JH-15430,Jennifer Halladay,United States,Medford,Oregon,1.3185554033793574,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",-0.3319285882862497,2015,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5514,CA-2016-103177,2016-05-30,2016-06-01,EN-13780,Edward Nazzal,United States,New York City,New York,-1.409266489462234,TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,0.014683447671571046,2016,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5515,CA-2016-103177,2016-05-30,2016-06-01,EN-13780,Edward Nazzal,United States,New York City,New York,-1.409266489462234,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",-0.11242710171764056,2016,5,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5516,CA-2016-103177,2016-05-30,2016-06-01,EN-13780,Edward Nazzal,United States,New York City,New York,-1.409266489462234,TEC-PH-10001527,Plantronics MX500i Earset,-0.1626489346024929,2016,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5517,US-2017-138408,2017-11-18,2017-11-21,KC-16255,Karen Carlisle,United States,Huntsville,Alabama,-0.6048715793850192,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1.7382003621079132,2017,11,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5518,CA-2018-117667,2018-12-04,2018-12-09,MS-17980,Michael Stewart,United States,Philadelphia,Pennsylvania,-1.1247773784024073,FUR-CH-10004540,Global Chrome Stack Chair,0.014667489033857412,2018,12,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5519,CA-2018-117667,2018-12-04,2018-12-09,MS-17980,Michael Stewart,United States,Philadelphia,Pennsylvania,-1.1247773784024073,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,-0.2808737145127449,2018,12,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5520,CA-2018-117667,2018-12-04,2018-12-09,MS-17980,Michael Stewart,United States,Philadelphia,Pennsylvania,-1.1247773784024073,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,-0.34690417391673767,2018,12,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5521,CA-2018-117667,2018-12-04,2018-12-09,MS-17980,Michael Stewart,United States,Philadelphia,Pennsylvania,-1.1247773784024073,OFF-PA-10002709,Xerox 1956,-0.3301029201318083,2018,12,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5522,CA-2018-117667,2018-12-04,2018-12-09,MS-17980,Michael Stewart,United States,Philadelphia,Pennsylvania,-1.1247773784024073,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,0.040214076285866165,2018,12,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5523,CA-2017-110982,2017-06-05,2017-06-07,CK-12205,Chloris Kastensmidt,United States,Santa Clara,California,1.2420784949486994,OFF-BI-10000829,Avery Non-Stick Binders,-0.3338819255424003,2017,6,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5524,CA-2017-110982,2017-06-05,2017-06-07,CK-12205,Chloris Kastensmidt,United States,Santa Clara,California,1.2420784949486994,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,-0.2753328754985661,2017,6,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5525,CA-2017-147123,2017-12-10,2017-12-12,SJ-20125,Sanjit Jacobs,United States,Long Beach,California,1.1097014247503407,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",-0.24016003797768445,2017,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5526,CA-2018-154501,2018-04-30,2018-05-05,EA-14035,Erin Ashbrook,United States,Los Angeles,California,1.0848534443103754,OFF-AR-10002804,Faber Castell Col-Erase Pencils,-0.35266843385890756,2018,4,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5527,CA-2018-166933,2018-04-24,2018-04-28,MG-17890,Michael Granlund,United States,Santa Barbara,California,1.1812835616263255,OFF-FA-10002676,Colored Push Pins,-0.3653874681166855,2018,4,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5528,CA-2016-142055,2016-05-08,2016-05-10,AB-10255,Alejandro Ballentine,United States,New York City,New York,-1.409266489462234,OFF-PA-10003465,Xerox 1912,-0.3077289100572729,2016,5,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5529,CA-2016-137106,2016-03-31,2016-04-04,SC-20260,Scott Cohen,United States,Jacksonville,Florida,-0.7169213180314868,TEC-PH-10000011,PureGear Roll-On Screen Protector,-0.24067071438452126,2016,3,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5530,CA-2018-136609,2018-08-06,2018-08-11,TB-21355,Todd Boyes,United States,Cedar Hill,Texas,0.6201930923941394,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,-0.1842792721595723,2018,8,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5531,CA-2018-160885,2018-12-02,2018-12-06,JK-16090,Juliana Krohn,United States,Omaha,Nebraska,0.4019548702112588,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,3.5894023368911583,2018,12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5532,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,TEC-AC-10001109,Logitech Trackman Marble Mouse,-0.08111625452346188,2017,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5533,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,-0.3254270392817093,2017,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5534,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,0.14777848620340092,2017,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5535,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,OFF-PA-10000157,Xerox 191,-0.2726199070872458,2017,6,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5536,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,OFF-BI-10001721,Trimflex Flexible Post Binders,-0.2659172792475134,2017,6,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5537,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,OFF-BI-10000591,Avery Binder Labels,-0.34965225133102795,2017,6,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5538,US-2017-167472,2017-06-06,2017-06-07,CK-12595,Clytie Kelty,United States,Little Rock,Arkansas,0.5299359990770767,OFF-PA-10001534,Xerox 230,-0.34759358706596727,2017,6,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5539,CA-2016-120551,2016-04-13,2016-04-20,SS-20590,Sonia Sunley,United States,Norfolk,Nebraska,0.4205674728745702,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,-0.3404600760079663,2016,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5540,US-2018-150595,2018-05-22,2018-05-26,LE-16810,Laurel Elliston,United States,Chicago,Illinois,0.16965587114202405,FUR-CH-10000513,High-Back Leather Manager's Chair,-0.07785111724724937,2018,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5541,US-2018-150595,2018-05-22,2018-05-26,LE-16810,Laurel Elliston,United States,Chicago,Illinois,0.16965587114202405,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-0.365735366418843,2018,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5542,US-2018-150595,2018-05-22,2018-05-26,LE-16810,Laurel Elliston,United States,Chicago,Illinois,0.16965587114202405,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,-0.33261800143547937,2018,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5543,CA-2017-134936,2017-12-19,2017-12-25,ES-14080,Erin Smith,United States,Tucson,Arizona,0.9506992914456704,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.3593900222863822,2017,12,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5544,CA-2017-134936,2017-12-19,2017-12-25,ES-14080,Erin Smith,United States,Tucson,Arizona,0.9506992914456704,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",-0.3516151637698067,2017,12,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5545,CA-2017-134936,2017-12-19,2017-12-25,ES-14080,Erin Smith,United States,Tucson,Arizona,0.9506992914456704,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-0.3599551478389595,2017,12,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5546,CA-2018-102967,2018-09-22,2018-09-26,MG-17890,Michael Granlund,United States,Concord,New Hampshire,-1.6184010600912,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",-0.2607147633528639,2018,9,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5547,CA-2018-151008,2018-09-07,2018-09-08,JM-16195,Justin MacKendrick,United States,Draper,Utah,0.8981662336773628,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",-0.3281240490553159,2018,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5548,CA-2018-151008,2018-09-07,2018-09-08,JM-16195,Justin MacKendrick,United States,Draper,Utah,0.8981662336773628,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,-0.16630346263891843,2018,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5549,CA-2015-159800,2015-11-28,2015-12-01,SG-20470,Sheri Gordon,United States,San Francisco,California,1.2127098656206603,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,-0.29856865200963856,2015,11,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5550,CA-2015-159800,2015-11-28,2015-12-01,SG-20470,Sheri Gordon,United States,San Francisco,California,1.2127098656206603,TEC-AC-10003447,Micropad Numeric Keypads,-0.14496676401577016,2015,11,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5551,US-2015-159618,2015-11-12,2015-11-16,DB-12970,Darren Budd,United States,Houston,Texas,0.6804268417166145,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,-0.364011833545769,2015,11,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5552,US-2015-159618,2015-11-12,2015-11-16,DB-12970,Darren Budd,United States,Houston,Texas,0.6804268417166145,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,-0.3416952745670027,2015,11,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5553,US-2015-159618,2015-11-12,2015-11-16,DB-12970,Darren Budd,United States,Houston,Texas,0.6804268417166145,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,-0.24138566135409267,2015,11,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5554,US-2015-159618,2015-11-12,2015-11-16,DB-12970,Darren Budd,United States,Houston,Texas,0.6804268417166145,OFF-PA-10004100,Xerox 216,-0.31036527700756766,2015,11,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5555,US-2015-159618,2015-11-12,2015-11-16,DB-12970,Darren Budd,United States,Houston,Texas,0.6804268417166145,FUR-BO-10004467,Bestar Classic Bookcase,-0.2597680969636903,2015,11,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5556,CA-2018-116113,2018-10-02,2018-10-06,JW-15220,Jane Waco,United States,Montgomery,Alabama,-0.595331451386739,FUR-FU-10002963,"Master Caster Door Stop, Gray",-0.3520620056257889,2018,10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5557,CA-2016-125066,2016-12-14,2016-12-18,KD-16495,Keith Dawkins,United States,Jackson,Mississippi,-0.49880780340413927,FUR-FU-10003829,Stackable Trays,-0.35844546071124833,2016,12,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5558,CA-2016-125066,2016-12-14,2016-12-18,KD-16495,Keith Dawkins,United States,Jackson,Mississippi,-0.49880780340413927,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",-0.27842885121501393,2016,12,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5559,US-2016-114741,2016-12-06,2016-12-10,IL-15100,Ivan Liston,United States,North Las Vegas,Nevada,1.054393623871422,OFF-PA-10000048,Xerox 20,-0.3579347843044116,2016,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5560,US-2016-114741,2016-12-06,2016-12-10,IL-15100,Ivan Liston,United States,North Las Vegas,Nevada,1.054393623871422,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,1.7475999997212521,2016,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5561,US-2016-114741,2016-12-06,2016-12-10,IL-15100,Ivan Liston,United States,North Las Vegas,Nevada,1.054393623871422,OFF-LA-10004853,Avery 483,-0.3444337767986648,2016,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5562,CA-2018-133263,2018-03-31,2018-04-02,JE-15610,Jim Epp,United States,Atlanta,Georgia,-0.7760950531319307,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,-0.31315484687991346,2018,3,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5563,CA-2018-133263,2018-03-31,2018-04-02,JE-15610,Jim Epp,United States,Atlanta,Georgia,-0.7760950531319307,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,4.419235539363175,2018,3,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5564,CA-2018-133263,2018-03-31,2018-04-02,JE-15610,Jim Epp,United States,Atlanta,Georgia,-0.7760950531319307,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,-0.2659491965229407,2018,3,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5565,CA-2018-157966,2018-03-13,2018-03-13,SU-20665,Stephanie Ulpright,United States,Chicago,Illinois,0.1683152649200435,OFF-AR-10000799,Col-Erase Pencils with Erasers,-0.3372268560071811,2018,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5566,CA-2018-157966,2018-03-13,2018-03-13,SU-20665,Stephanie Ulpright,United States,Chicago,Illinois,0.1683152649200435,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",-0.03316693164903312,2018,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
